iter	MultiClassOneVsAll
159	0.5152325348
160	0.5146275553
161	0.5139354871
162	0.5133310961
163	0.5127242479
164	0.5121154369
165	0.511437514
166	0.5107451549
167	0.5100740173
168	0.5094551887
169	0.5085796115
170	0.5078785456
171	0.5070197569
172	0.5063990643
173	0.505573612
174	0.5049544229
175	0.5043873568
176	0.5035976912
177	0.5030018536
178	0.5022996808
179	0.5016138672
180	0.5009793836
181	0.5002922339
182	0.4997364442
183	0.499088413
184	0.4985529576
185	0.498014834
186	0.4971988528
187	0.4966394546
188	0.4959634307
189	0.4953755571
190	0.4946991425
191	0.4938017142
192	0.4932245638
193	0.4927186212
194	0.4919817145
195	0.4914677545
196	0.490636904
197	0.4900367625
198	0.4894429594
199	0.4889705987
200	0.4883663992
201	0.4876942832
202	0.4869036275
203	0.4861662989
204	0.4856474962
205	0.4850165471
206	0.484383936
207	0.4835280386
208	0.4829504991
209	0.4824355405
210	0.4818980246
211	0.4814256125
212	0.4810166376
213	0.4804425531
214	0.4797639824
215	0.4792413505
216	0.4786537844
217	0.4780004139
218	0.4774555464
219	0.4768867807
220	0.4764603467
221	0.4757748409
222	0.4751912954
223	0.4744791832
224	0.4739725297
225	0.4732076198
226	0.4725443662
227	0.4720245341
228	0.4715547379
229	0.471035358
230	0.4704962964
231	0.4700130855
232	0.4694208166
233	0.4690242793
234	0.4683521539
235	0.4677354459
236	0.4672651106
237	0.4666043786
238	0.4659136572
239	0.4654040559
240	0.4649413067
241	0.4644008985
242	0.463813066
243	0.4633214721
244	0.4629373453
245	0.4623785277
246	0.461861159
247	0.4613108781
248	0.4608674625
249	0.4602995171
250	0.4597929946
251	0.4592528397
252	0.4587079936
253	0.458088438
254	0.4576519928
255	0.4570692697
256	0.4563143008
257	0.4557995632
258	0.4553756271
259	0.4548694826
260	0.4544619364
261	0.4540660272
262	0.453334948
263	0.4528057967
264	0.4522167413
265	0.4515990382
266	0.451131988
267	0.4507426674
268	0.4502214419
269	0.4497537447
270	0.4491794144
271	0.4485321784
272	0.4480581519
273	0.4476336485
274	0.4471453305
275	0.4467409551
276	0.4463271724
277	0.4460645397
278	0.4456679959
279	0.4451584596
280	0.4446626628
281	0.4442592845
282	0.4438201691
283	0.4431548627
284	0.442738832
285	0.4422845844
286	0.4416723042
287	0.4413357509
288	0.4408178126
289	0.4404023694
290	0.4399841697
291	0.4393973707
292	0.438999198
293	0.4384685567
294	0.4380577142
295	0.437573376
296	0.4371299585
297	0.4366912238
298	0.4363210945
299	0.435891366
300	0.4355489453
301	0.4351844837
302	0.4347248415
303	0.4344809652
304	0.4341044054
305	0.4335305686
306	0.4331008028
307	0.4326141388
308	0.4320154893
309	0.4314633074
310	0.4310150392
311	0.4305015182
312	0.4301288028
313	0.4296784145
314	0.4292009054
315	0.428764579
316	0.4284664418
317	0.4279673201
318	0.4276059797
319	0.4273375563
320	0.426879128
321	0.426346875
322	0.4258617819
323	0.4254889229
324	0.4252582677
325	0.424858941
326	0.4244303445
327	0.4241049453
328	0.4235962251
329	0.423161038
330	0.4228651524
331	0.4225136643
332	0.4221109177
333	0.4216970343
334	0.4212740907
335	0.4209282111
336	0.4204376247
337	0.4201210482
338	0.41966883
339	0.4193573638
340	0.4189412495
341	0.418409512
342	0.4179069795
343	0.4175567936
344	0.417275864
345	0.4169046628
346	0.4165870912
347	0.4161066501
348	0.415768877
349	0.4153606991
350	0.4150298937
351	0.4145467199
352	0.41397943
353	0.4134649918
354	0.4131476299
355	0.4126894674
356	0.4121841006
357	0.4117709965
358	0.4114139766
359	0.4110701608
360	0.4106880232
361	0.4103115836
362	0.4098306044
363	0.4094614611
364	0.4091530296
365	0.4087433051
366	0.4083183891
367	0.4078778942
368	0.4075177267
369	0.4071111355
370	0.4068700264
371	0.406550167
372	0.4062974499
373	0.4058793744
374	0.4054740952
375	0.4051577146
376	0.4047049078
377	0.4043060618
378	0.4040466275
379	0.4036878063
380	0.4033698635
381	0.403053511
382	0.4027653184
383	0.4022582089
384	0.401738799
385	0.4013284197
386	0.4009593371
387	0.4006318757
388	0.4001745194
389	0.3997936295
390	0.3993875555
391	0.3988991567
392	0.3985734178
393	0.3983276146
394	0.3980502598
395	0.3976713636
396	0.3972949253
397	0.3969131587
398	0.3966336257
399	0.396219105
400	0.395952966
401	0.3956003943
402	0.3951905849
403	0.3947142402
404	0.3941520805
405	0.3938092603
406	0.3933568351
407	0.3930095113
408	0.3926057381
409	0.3920999075
410	0.3918636183
411	0.3914797644
412	0.3910825825
413	0.3907804097
414	0.3903889158
415	0.38992009
416	0.3895840173
417	0.3892278734
418	0.3887240868
419	0.3882936963
420	0.3879233504
421	0.3874439288
422	0.3870507693
423	0.3865357497
424	0.3861815688
425	0.3857061327
426	0.3852044193
427	0.3848468416
428	0.3845771172
429	0.3842616149
430	0.3837823666
431	0.3833833398
432	0.3829649225
433	0.3826117865
434	0.3821829033
435	0.3817947059
436	0.3814311604
437	0.3811278349
438	0.3807689099
439	0.3804090712
440	0.3799664852
441	0.3794445604
442	0.3791415034
443	0.378791008
444	0.3784430484
445	0.3781830144
446	0.3775985077
447	0.3771156855
448	0.3767024056
449	0.3762990069
450	0.3759411111
451	0.3755909536
452	0.3752980789
453	0.3749105828
454	0.3746055247
455	0.3742600483
456	0.3739760714
457	0.3737408774
458	0.3732620631
459	0.3728978683
460	0.3725412482
461	0.3721497201
462	0.3717694798
463	0.3715458549
464	0.3712960918
465	0.3708742979
466	0.3705389955
467	0.370219647
468	0.3698605963
469	0.3693307975
470	0.3689562265
471	0.3687371658
472	0.3683332841
473	0.3680640716
474	0.3678456997
475	0.3675014396
476	0.3671326903
477	0.3667248876
478	0.3663355485
479	0.3660284863
480	0.3657748909
481	0.3655652167
482	0.3651646187
483	0.3647318973
484	0.3643980696
485	0.3641297964
486	0.3637410281
487	0.3634292896
488	0.363062157
489	0.3628005165
490	0.3625086641
491	0.3621835327
492	0.3619976888
493	0.3615911663
494	0.3611798295
495	0.3608237632
496	0.3602743613
497	0.3599010634
498	0.359647685
499	0.3594459133
500	0.3591388351
501	0.3587960513
502	0.3584502299
503	0.3581276336
504	0.3577585746
505	0.357329212
506	0.3570200002
507	0.3568335388
508	0.3564983479
509	0.3561700248
510	0.3556494035
511	0.355442595
512	0.3550485031
513	0.3546888619
514	0.3544200265
515	0.3540779744
516	0.3537745879
517	0.3535576924
518	0.3531516685
519	0.352791716
520	0.3523946958
521	0.3520804353
522	0.3517492178
523	0.3513446498
524	0.3510518546
525	0.3506830259
526	0.3503655471
527	0.3500309575
528	0.3496332973
529	0.3493088268
530	0.3489393664
531	0.348584164
532	0.3481421237
533	0.347829463
534	0.3474912295
535	0.3472667283
536	0.346996557
537	0.3467766167
538	0.346494894
539	0.3461507914
540	0.3458753774
541	0.3456369002
542	0.3453163939
543	0.3450768849
544	0.3447286724
545	0.3444278875
546	0.3440581247
547	0.3436300119
548	0.3432834843
549	0.342931229
550	0.3426024275
551	0.3423647524
552	0.3420189615
553	0.3416665378
554	0.3413245282
555	0.3410058586
556	0.3407186542
557	0.3404525712
558	0.3401571827
559	0.3398350204
560	0.3394035376
561	0.3390422956
562	0.3387210024
563	0.3383955714
564	0.3381017151
565	0.337806641
566	0.337510735
567	0.3371707957
568	0.3367113084
569	0.3363605109
570	0.3360196083
571	0.3357652807
572	0.3353165889
573	0.3349578691
574	0.3346490458
575	0.3342474793
576	0.3339715178
577	0.3335937195
578	0.3333386158
579	0.3330574171
580	0.3327566759
581	0.3324043073
582	0.3320072383
583	0.3317360691
584	0.3313856448
585	0.3309966321
586	0.3306753145
587	0.3304437406
588	0.3301338669
589	0.3298214745
590	0.329541576
591	0.3292814983
592	0.3288195209
593	0.3284571568
594	0.3280900559
595	0.3277307058
596	0.3273231161
597	0.3269245538
598	0.3266256271
599	0.3261488766
600	0.3259371738
601	0.3255781089
602	0.3252406908
603	0.3249625087
604	0.3247744229
605	0.3244812627
606	0.3240330563
607	0.3237510411
608	0.3234551961
609	0.3230996065
610	0.3227804005
611	0.3225025696
612	0.3222725017
613	0.3219070259
614	0.3216029162
615	0.3212768332
616	0.3208828001
617	0.3205820566
618	0.3202712238
619	0.3199271117
620	0.3195606455
621	0.3192207492
622	0.318758028
623	0.3184201633
624	0.3181128637
625	0.3177152368
626	0.3172674173
627	0.317040705
628	0.3167601994
629	0.3164499008
630	0.3160793145
631	0.3156761934
632	0.3154540305
633	0.3150491616
634	0.3146284391
635	0.3142151943
636	0.3138978019
637	0.3135436299
638	0.313220407
639	0.3129603534
640	0.3127116713
641	0.3123404006
642	0.3120075163
643	0.3116627297
644	0.3113290606
645	0.3109998493
646	0.310705617
647	0.3103972762
648	0.3099491823
649	0.3095558931
650	0.3092472971
651	0.3089406577
652	0.3085595254
653	0.3082119858
654	0.3079339622
655	0.3076000805
656	0.3073229424
657	0.3069286097
658	0.3065943764
659	0.3062401836
660	0.305854882
661	0.3056119942
662	0.3053340337
663	0.3050548002
664	0.3047006253
665	0.3043713598
666	0.3040298753
667	0.303789798
668	0.3032931395
669	0.302946618
670	0.3026961593
671	0.3024233359
672	0.3021653841
673	0.3018789036
674	0.3015802989
675	0.3012387926
676	0.3006862867
677	0.3002516379
678	0.2999723499
679	0.2996627114
680	0.2993633024
681	0.2990722403
682	0.2987236715
683	0.2984108326
684	0.2980727014
685	0.2977515447
686	0.2974410485
687	0.2971285669
688	0.2967965744
689	0.2964971373
690	0.2961594449
691	0.295816741
692	0.2954839419
693	0.2951519805
694	0.294824333
695	0.29447245
696	0.2941736952
697	0.293772634
698	0.2934339696
699	0.2930459178
700	0.2927950803
701	0.292489363
702	0.2922245526
703	0.2918324107
704	0.2915332732
705	0.2911824349
706	0.2908922782
707	0.2905715852
708	0.2902798446
709	0.2899387483
710	0.289647876
711	0.2893566672
712	0.2890435128
713	0.2887991433
714	0.288468168
715	0.2882458502
716	0.2879469451
717	0.2876565918
718	0.2872202503
719	0.2869189345
720	0.2866305207
721	0.2862784163
722	0.2860199514
723	0.285696601
724	0.2853800181
725	0.285138634
726	0.2847985989
727	0.2843947278
728	0.2841298476
729	0.2837899401
730	0.283447497
731	0.2830168863
732	0.2826576497
733	0.282300176
734	0.2818941665
735	0.2816286099
736	0.2813805384
737	0.2810580937
738	0.2807743784
739	0.2804434538
740	0.2801203132
741	0.2797843649
742	0.279391983
743	0.2790781429
744	0.2788034605
745	0.27839742
746	0.2781044236
747	0.2777607815
748	0.2773642278
749	0.276974301
750	0.2766446647
751	0.2764095052
752	0.2760456518
753	0.2757568156
754	0.2755176258
755	0.2752361572
756	0.2749466056
757	0.2746095164
758	0.2743055968
759	0.2740029346
760	0.2736886045
761	0.2733629376
762	0.2729879863
763	0.2725751022
764	0.2722729426
765	0.271915346
766	0.2715157521
767	0.271161408
768	0.2708071978
769	0.270528663
770	0.2702376526
771	0.2699691802
772	0.2697298558
773	0.2694133292
774	0.2690909799
775	0.2688098837
776	0.2684492937
777	0.2681047184
778	0.2677249381
779	0.2674490481
780	0.2671881357
781	0.2668684134
782	0.2665633484
783	0.2662952705
784	0.2659593717
785	0.2657110055
786	0.2653726674
787	0.2651354081
788	0.2648506207
789	0.2643304353
790	0.2640123386
791	0.2636680842
792	0.2633501984
793	0.2630383883
794	0.2627715003
795	0.2624665766
796	0.2621408516
797	0.2618599454
798	0.2615995969
799	0.26133454
800	0.2610600695
801	0.2608291749
802	0.2605662409
803	0.2602779868
804	0.2600141068
805	0.2597743105
806	0.2595200399
807	0.2592352388
808	0.2589004159
809	0.2586146843
810	0.2583297443
811	0.2580198988
812	0.2576750716
813	0.2573759132
814	0.2570656565
815	0.2567974093
816	0.2565071081
817	0.2561267797
818	0.2558114286
819	0.255512903
820	0.2552992039
821	0.2548594464
822	0.2544952452
823	0.2542794129
824	0.2538750485
825	0.2535906885
826	0.2533215684
827	0.253007723
828	0.2526345545
829	0.2523285242
830	0.2520482463
831	0.2517656493
832	0.2513846103
833	0.2511402162
834	0.2508108188
835	0.2505510157
836	0.2501870344
837	0.2498953757
838	0.2495684575
839	0.249253502
840	0.2490077015
841	0.2486797049
842	0.2484004607
843	0.2481216847
844	0.2478838712
845	0.2475207342
846	0.2472491789
847	0.2469392809
848	0.2466591963
849	0.2462892375
850	0.2460239728
851	0.2458181433
852	0.2455609924
853	0.2452409837
854	0.2450194571
855	0.2447541491
856	0.2444911339
857	0.2442476071
858	0.2439948617
859	0.2436936267
860	0.2434009082
861	0.2430142956
862	0.2427778554
863	0.2425477278
864	0.2422860895
865	0.2420330999
866	0.241713697
867	0.2414865098
868	0.2412637868
869	0.2410038995
870	0.2406937535
871	0.2403766964
872	0.2400733303
873	0.239742801
874	0.2394405099
875	0.2392244337
876	0.2389821072
877	0.2387872902
878	0.238523543
879	0.2381208496
880	0.2377641831
881	0.2374948269
882	0.2372417423
883	0.2370039908
884	0.2367242288
885	0.236465964
886	0.2361927024
887	0.2358784455
888	0.2356363191
889	0.2353742224
890	0.2351046539
891	0.2348325925
892	0.2344878639
893	0.2342429619
894	0.2339972625
895	0.2337371276
896	0.2334983619
897	0.2332918834
898	0.2329998496
899	0.2327285774
900	0.2324901862
901	0.2322521262
902	0.2319688829
903	0.2317041235
904	0.2314573408
905	0.2312301739
906	0.2309942855
907	0.2307216337
908	0.230441598
909	0.2301757651
910	0.2299533755
911	0.229751736
912	0.2295238155
913	0.229261073
914	0.2289719656
915	0.2286772182
916	0.2283889356
917	0.2281493955
918	0.2279476407
919	0.2277151137
920	0.2273844723
921	0.227051729
922	0.2267944034
923	0.2265398925
924	0.2263668121
925	0.226103141
926	0.2258218501
927	0.2255539879
928	0.2252613717
929	0.2249711069
930	0.2247371922
931	0.2244619345
932	0.2242028977
933	0.2239654093
934	0.2237573184
935	0.2235583227
936	0.2233468828
937	0.2230318205
938	0.2227742658
939	0.2225157897
940	0.222182889
941	0.2219416165
942	0.221683263
943	0.2214372718
944	0.2212074632
945	0.2209732565
946	0.2207508332
947	0.2205054374
948	0.2202297498
949	0.220034264
950	0.2198299666
951	0.2196106593
952	0.2192500277
953	0.219034153
954	0.2187162554
955	0.2185388711
956	0.2183053274
957	0.218058089
958	0.2177569121
959	0.2175207855
960	0.2172880229
961	0.2170721025
962	0.2168189916
963	0.2164971628
964	0.2161984811
965	0.2159984374
966	0.2157710312
967	0.2154910752
968	0.215267341
969	0.2150333202
970	0.214781087
971	0.2145572654
972	0.2143371986
973	0.214126186
974	0.2138835026
975	0.2135933712
976	0.2134156792
977	0.2131920419
978	0.2129989041
979	0.2127797657
980	0.2125949213
981	0.2122518818
982	0.2120264065
983	0.211768247
984	0.2115760177
985	0.2113539201
986	0.2111050933
987	0.2108916214
988	0.2106872233
989	0.2104498856
990	0.2102739335
991	0.2100145525
992	0.2097779726
993	0.2095113833
994	0.2092876436
995	0.2090888871
996	0.2087617031
997	0.208524049
998	0.2082721968
999	0.2080540774
