iter	Passed	Remaining
445	20114	24985
446	20158	24938
447	20202	24892
448	20248	24848
449	20292	24802
450	20338	24757
451	20383	24712
452	20429	24668
453	20473	24622
454	20518	24576
455	20562	24531
456	20608	24486
457	20652	24439
458	20697	24394
459	20741	24348
460	20786	24303
461	20830	24257
462	20875	24211
463	20919	24165
464	20964	24119
465	21009	24074
466	21054	24029
467	21098	23984
468	21143	23938
469	21188	23892
470	21243	23859
471	21288	23813
472	21332	23767
473	21377	23723
474	21422	23676
475	21466	23631
476	21511	23585
477	21556	23540
478	21600	23494
479	21646	23449
480	21690	23404
481	21735	23358
482	21779	23313
483	21825	23268
484	21869	23222
485	21914	23177
486	21959	23131
487	22004	23087
488	22049	23041
489	22094	22996
490	22139	22950
491	22183	22904
492	22228	22860
493	22273	22814
494	22318	22769
495	22364	22724
496	22411	22681
497	22456	22636
498	22500	22590
499	22545	22545
500	22590	22499
501	22634	22454
502	22679	22408
503	22725	22364
504	22770	22319
505	22819	22278
506	22864	22233
507	22910	22189
508	22956	22144
509	23002	22100
510	23048	22055
511	23093	22010
512	23138	21965
513	23183	21920
514	23228	21875
515	23273	21830
516	23318	21784
517	23362	21738
518	23407	21693
519	23453	21649
520	23498	21604
521	23543	21559
522	23589	21514
523	23633	21468
524	23677	21422
525	23722	21377
526	23767	21332
527	23812	21286
528	23856	21241
529	23902	21196
530	23947	21151
531	23991	21105
532	24036	21060
533	24081	21015
534	24126	20970
535	24171	20924
536	24216	20879
537	24261	20833
538	24305	20788
539	24350	20742
540	24394	20697
541	24441	20653
542	24485	20607
543	24530	20561
544	24575	20516
545	24620	20471
546	24663	20425
547	24707	20379
548	24752	20334
549	24797	20288
550	24841	20242
551	24885	20197
552	24929	20151
553	24973	20105
554	25021	20062
555	25065	20016
556	25110	19971
557	25156	19926
558	25200	19881
559	25245	19835
560	25289	19790
561	25333	19744
562	25378	19698
563	25423	19653
564	25468	19608
565	25512	19562
566	25556	19516
567	25600	19471
568	25644	19425
569	25689	19379
570	25734	19334
571	25778	19289
572	25822	19243
573	25868	19198
574	25912	19152
575	25956	19106
576	26001	19061
577	26045	19015
578	26089	18970
579	26134	18924
580	26179	18879
581	26223	18833
582	26268	18788
583	26312	18743
584	26356	18697
585	26400	18651
586	26444	18605
587	26488	18560
588	26533	18514
589	26577	18469
590	26622	18424
591	26667	18378
592	26712	18333
593	26756	18288
594	26800	18242
595	26844	18196
596	26889	18151
597	26934	18106
598	26978	18060
599	27022	18014
600	27066	17969
601	27110	17923
602	27154	17877
603	27198	17832
604	27242	17786
605	27287	17741
606	27331	17695
607	27376	17650
608	27421	17605
609	27465	17559
610	27509	17514
611	27554	17469
612	27599	17423
613	27642	17378
614	27687	17332
615	27732	17287
616	27777	17242
617	27834	17205
618	27878	17159
619	27922	17113
620	27975	17073
621	28019	17028
622	28063	16982
623	28108	16936
624	28152	16891
625	28196	16846
626	28241	16800
627	28286	16755
628	28331	16710
629	28376	16665
630	28421	16620
631	28465	16574
632	28510	16529
633	28554	16484
634	28599	16438
635	28643	16393
636	28687	16347
637	28733	16303
638	28778	16258
639	28823	16213
640	28869	16168
641	28913	16123
642	28958	16078
643	29002	16032
644	29046	15986
645	29090	15941
646	29136	15896
647	29180	15851
648	29225	15806
649	29269	15760
650	29314	15715
651	29359	15670
652	29403	15624
653	29448	15579
654	29492	15534
655	29538	15489
656	29583	15444
657	29628	15399
658	29673	15354
659	29718	15309
660	29762	15264
661	29807	15218
662	29851	15173
663	29896	15128
664	29941	15083
665	29985	15037
666	30029	14992
667	30073	14946
668	30119	14901
669	30163	14856
670	30208	14811
671	30253	14766
672	30305	14725
673	30350	14679
674	30397	14635
675	30444	14591
676	30493	14548
677	30541	14505
678	30589	14461
679	30633	14415
680	30677	14370
681	30721	14324
682	30767	14279
683	30811	14234
684	30856	14189
685	30901	14144
686	30946	14099
687	30991	14054
688	31035	14008
689	31079	13963
690	31123	13917
691	31168	13872
692	31213	13827
693	31257	13782
694	31301	13736
695	31346	13691
696	31390	13646
697	31437	13601
698	31483	13557
699	31527	13511
700	31571	13466
701	31615	13420
702	31660	13375
703	31705	13330
704	31750	13285
705	31794	13240
706	31838	13194
707	31882	13149
708	31927	13104
709	31972	13058
710	32016	13013
711	32061	12968
712	32106	12923
713	32151	12878
714	32196	12833
715	32240	12788
716	32284	12742
717	32328	12697
718	32372	12651
719	32417	12606
720	32463	12562
721	32511	12518
722	32559	12474
723	32603	12428
724	32647	12383
725	32691	12338
726	32736	12292
727	32797	12253
728	32841	12208
729	32885	12163
730	32929	12117
731	32973	12072
732	33019	12027
733	33063	11982
734	33108	11937
735	33154	11892
736	33198	11846
737	33242	11801
738	33287	11756
739	33331	11711
740	33376	11665
741	33420	11620
742	33465	11575
743	33509	11530
744	33554	11485
745	33598	11439
746	33642	11394
747	33687	11349
748	33731	11303
749	33777	11259
750	33821	11213
751	33865	11168
752	33908	11122
753	33953	11077
754	33997	11032
755	34040	10986
756	34084	10941
757	34128	10896
758	34172	10850
759	34217	10805
760	34262	10760
761	34307	10715
762	34351	10670
763	34395	10624
764	34440	10579
765	34486	10535
766	34531	10490
767	34577	10445
768	34622	10400
769	34668	10355
770	34714	10310
771	34761	10266
772	34808	10221
773	34854	10177
774	34900	10132
775	34946	10087
776	34992	10042
777	35039	9998
778	35084	9953
779	35131	9908
780	35178	9864
781	35222	9819
782	35267	9773
783	35311	9728
784	35356	9683
785	35400	9638
786	35445	9593
787	35489	9548
788	35533	9502
789	35577	9457
790	35622	9412
791	35666	9367
792	35715	9323
793	35760	9277
794	35804	9232
795	35848	9187
796	35893	9142
797	35937	9096
798	35981	9051
799	36026	9006
800	36069	8961
801	36113	8915
802	36158	8870
803	36202	8825
804	36246	8780
805	36290	8734
806	36334	8689
807	36378	8644
808	36422	8599
809	36466	8553
810	36511	8508
811	36555	8463
812	36598	8418
813	36643	8373
814	36687	8327
815	36731	8282
816	36776	8237
817	36820	8192
818	36864	8147
819	36909	8102
820	36953	8056
821	36997	8011
822	37041	7966
823	37086	7921
824	37130	7876
825	37174	7830
826	37219	7785
827	37263	7740
828	37307	7695
829	37352	7650
830	37397	7605
831	37443	7560
832	37487	7515
833	37533	7470
834	37577	7425
835	37621	7380
836	37666	7335
837	37710	7290
838	37755	7245
839	37799	7199
840	37844	7154
841	37889	7109
842	37934	7064
843	37978	7019
844	38022	6974
845	38067	6929
846	38111	6884
847	38155	6839
848	38199	6794
849	38244	6749
850	38290	6704
851	38337	6659
852	38383	6614
853	38428	6569
854	38472	6524
855	38518	6479
856	38563	6434
857	38607	6389
858	38651	6344
859	38696	6299
860	38741	6254
861	38785	6209
862	38832	6164
863	38877	6119
864	38921	6074
865	38966	6029
866	39011	5984
867	39055	5939
868	39100	5894
869	39144	5849
870	39214	5807
871	39263	5763
872	39307	5718
873	39351	5673
874	39396	5628
875	39439	5582
876	39484	5537
877	39529	5492
878	39573	5447
879	39617	5402
880	39662	5357
881	39706	5312
882	39752	5267
883	39795	5222
884	39840	5177
885	39885	5131
886	39930	5086
887	39974	5041
888	40019	4996
889	40064	4951
890	40109	4906
891	40153	4861
892	40199	4816
893	40250	4772
894	40305	4728
895	40349	4683
896	40394	4638
897	40439	4593
898	40483	4548
899	40527	4503
900	40571	4457
901	40615	4412
902	40659	4367
903	40704	4322
904	40751	4277
905	40796	4232
906	40840	4187
907	40884	4142
908	40928	4097
909	40974	4052
910	41018	4007
911	41062	3962
912	41106	3917
913	41150	3871
914	41196	3826
915	41240	3781
916	41285	3736
917	41330	3691
918	41375	3646
919	41419	3601
920	41464	3556
921	41508	3511
922	41552	3466
923	41598	3421
924	41643	3376
925	41686	3331
926	41731	3286
927	41775	3241
928	41819	3196
929	41863	3151
930	41907	3105
931	41952	3060
932	41996	3015
933	42041	2970
934	42085	2925
935	42130	2880
936	42175	2835
937	42219	2790
938	42264	2745
939	42308	2700
940	42351	2655
941	42398	2610
942	42442	2565
943	42486	2520
944	42532	2475
945	42576	2430
946	42621	2385
947	42665	2340
948	42711	2295
949	42755	2250
950	42799	2205
951	42843	2160
952	42887	2115
953	42931	2070
954	42976	2025
955	43021	1980
956	43065	1935
957	43110	1890
958	43154	1844
959	43198	1799
960	43242	1754
961	43287	1709
962	43331	1664
963	43376	1619
964	43420	1574
965	43466	1529
966	43509	1484
967	43554	1439
968	43599	1394
969	43643	1349
970	43687	1304
971	43731	1259
972	43780	1214
973	43824	1169
974	43869	1124
975	43913	1079
976	43957	1034
977	44001	989
978	44046	944
979	44091	899
980	44135	854
981	44179	809
982	44224	764
983	44269	719
984	44314	674
985	44359	629
986	44404	584
987	44449	539
988	44494	494
989	44538	449
990	44582	404
991	44627	359
992	44671	314
993	44716	269
994	44760	224
995	44804	179
996	44848	134
997	44893	89
998	44937	44
999	44986	0
