iter	MultiClassOneVsAll
120	0.5464081042
121	0.5452586435
122	0.5446356193
123	0.5436332298
124	0.54280662
125	0.5417388394
126	0.5410278359
127	0.5402562759
128	0.5393107556
129	0.5384973603
130	0.5376036736
131	0.5368786489
132	0.5361723704
133	0.5352116241
134	0.5344138309
135	0.533774708
136	0.5327982801
137	0.5320424506
138	0.5313892144
139	0.5302794573
140	0.5295637317
141	0.5288586177
142	0.5281324174
143	0.5275165448
144	0.5264108012
145	0.5255808523
146	0.5247981953
147	0.5240926195
148	0.5234698296
149	0.5223693182
150	0.5215222892
151	0.5208822258
152	0.52033663
153	0.5197501447
154	0.5191260971
155	0.5183996201
156	0.5177666555
157	0.5170816994
158	0.5162547626
159	0.5156565849
160	0.5151215534
161	0.514508132
162	0.5137750086
163	0.5129984981
164	0.5123324203
165	0.511646197
166	0.5109978916
167	0.5102844739
168	0.5095333019
169	0.5088974459
170	0.5080470753
171	0.5073099876
172	0.5064602679
173	0.5058789271
174	0.5050405599
175	0.504418944
176	0.5037413939
177	0.5030372011
178	0.5022978297
179	0.5016887474
180	0.5008819565
181	0.5001772239
182	0.4994760152
183	0.4989060967
184	0.498301222
185	0.497629637
186	0.4968531934
187	0.4961551066
188	0.4954459894
189	0.4947478891
190	0.494124913
191	0.4933013338
192	0.4928851163
193	0.4921928983
194	0.4916352776
195	0.4911675929
196	0.4904868471
197	0.4900249919
198	0.4893738998
199	0.4887942619
200	0.488271593
201	0.4877174234
202	0.4871888021
203	0.4864633111
204	0.4858945653
205	0.4852852623
206	0.484762376
207	0.4841288612
208	0.4835763301
209	0.4831017142
210	0.4825200468
211	0.4819168782
212	0.4811147331
213	0.4804848602
214	0.4798538976
215	0.4792071576
216	0.4784522073
217	0.4779823448
218	0.4774664331
219	0.4769051223
220	0.47638282
221	0.4758772407
222	0.4753210635
223	0.4746765157
224	0.4740769171
225	0.4733801182
226	0.4727530571
227	0.4721088497
228	0.4714301067
229	0.4708837804
230	0.4701786012
231	0.4697208943
232	0.4692944444
233	0.468704276
234	0.4680029448
235	0.4675333058
236	0.4670950621
237	0.4666765537
238	0.4661297199
239	0.4655746916
240	0.4648783354
241	0.4643803316
242	0.4638865895
243	0.4632209959
244	0.4628094807
245	0.4622128286
246	0.461708347
247	0.4612508808
248	0.4605459943
249	0.4599435268
250	0.4593162338
251	0.4586753111
252	0.4580807021
253	0.4574465116
254	0.4569342717
255	0.4563759421
256	0.4559106433
257	0.4553930916
258	0.4549446196
259	0.4543940883
260	0.4538876887
261	0.4533331167
262	0.4528310897
263	0.4523604586
264	0.45173088
265	0.451283126
266	0.4506300706
267	0.4499524529
268	0.4495035931
269	0.4491072618
270	0.4487016695
271	0.4481568972
272	0.4477272284
273	0.447115906
274	0.4466108358
275	0.4459705297
276	0.4455142792
277	0.4451126296
278	0.4446060435
279	0.4439851316
280	0.4435475865
281	0.4431094156
282	0.4426058542
283	0.4421303246
284	0.4415082287
285	0.4409944935
286	0.4403104875
287	0.4399527678
288	0.4395006015
289	0.4391231264
290	0.4385639266
291	0.4381509953
292	0.4375894815
293	0.4371207207
294	0.436709483
295	0.4363228948
296	0.4358605064
297	0.4353843131
298	0.4346263395
299	0.4342665204
300	0.4339695305
301	0.4334883442
302	0.4330562784
303	0.4327590423
304	0.4322886998
305	0.4316401867
306	0.4311010032
307	0.4305681749
308	0.4300729807
309	0.4293769998
310	0.4289914211
311	0.4284854295
312	0.4280974684
313	0.4276776981
314	0.4272735154
315	0.4268280201
316	0.4264498475
317	0.4259928249
318	0.4257699491
319	0.4253752582
320	0.4249038037
321	0.4244104304
322	0.4239848412
323	0.4235242184
324	0.4229320175
325	0.4224481839
326	0.4220712928
327	0.421596533
328	0.4211440083
329	0.420753583
330	0.4201970374
331	0.4197499061
332	0.4193703904
333	0.4189411504
334	0.4184931212
335	0.4181376594
336	0.4175787491
337	0.4171525746
338	0.4166139369
339	0.4160872626
340	0.4157051552
341	0.4153785108
342	0.4149616232
343	0.4145665595
344	0.4141156578
345	0.4136666815
346	0.4132500751
347	0.412900687
348	0.4124855332
349	0.4121629486
350	0.4118084426
351	0.4114823223
352	0.4109411059
353	0.4105065779
354	0.4101353912
355	0.4097271576
356	0.4092162371
357	0.4088280545
358	0.4083346172
359	0.4077493308
360	0.4073091367
361	0.4069587673
362	0.406570319
363	0.4061855731
364	0.4058682114
365	0.4053587936
366	0.4049475891
367	0.4045749179
368	0.4041185214
369	0.4038205108
370	0.4032830802
371	0.402831149
372	0.4023861106
373	0.4020295041
374	0.4015594876
375	0.401248376
376	0.400927889
377	0.400463811
378	0.4001799336
379	0.3996801584
380	0.3992374926
381	0.3988172739
382	0.3983837687
383	0.3979196472
384	0.3975373762
385	0.3971939878
386	0.3967921656
387	0.3964689469
388	0.3961776303
389	0.3958814352
390	0.3953940928
391	0.3951595739
392	0.3948781767
393	0.394453117
394	0.3940699385
395	0.3936240738
396	0.3932676904
397	0.3927729658
398	0.3924264251
399	0.3920554794
400	0.3916110071
401	0.3911265089
402	0.3907766017
403	0.3904096044
404	0.3901634911
405	0.3897735482
406	0.3894028183
407	0.3890304088
408	0.3883363561
409	0.3878855528
410	0.3876041589
411	0.3871888709
412	0.3866766045
413	0.3863667753
414	0.3860316618
415	0.3855427768
416	0.3851046998
417	0.3847122455
418	0.3842016962
419	0.3838436904
420	0.3834518469
421	0.383090659
422	0.3828566147
423	0.3824108422
424	0.3820932274
425	0.3817764871
426	0.381301125
427	0.3810137304
428	0.3806028713
429	0.3803202221
430	0.3800024872
431	0.3796411325
432	0.3791811085
433	0.3788204224
434	0.378475344
435	0.3781657905
436	0.377780321
437	0.3774469029
438	0.3770970521
439	0.3767791161
440	0.3762746974
441	0.3759077049
442	0.3756213002
443	0.3753944779
444	0.3751046693
445	0.3748329597
446	0.3743353088
447	0.3739762539
448	0.37360931
449	0.3733707057
450	0.3730866546
451	0.3727321579
452	0.3723990258
453	0.3720144881
454	0.371688873
455	0.3712584527
456	0.3709355978
457	0.3705244147
458	0.3701639721
459	0.3697011522
460	0.3693196686
461	0.3689602122
462	0.3687095404
463	0.3683397001
464	0.3680090616
465	0.3677024719
466	0.3674435874
467	0.3671078244
468	0.3667312918
469	0.366351569
470	0.3659295246
471	0.3655997171
472	0.365089805
473	0.3645627617
474	0.3642278194
475	0.36387583
476	0.3635657198
477	0.3631957375
478	0.3628983664
479	0.3625611358
480	0.3621295669
481	0.361967093
482	0.3615556059
483	0.3611903758
484	0.3608820767
485	0.3605525504
486	0.3601910328
487	0.3598338782
488	0.3594355869
489	0.3589959414
490	0.3587117379
491	0.3582892679
492	0.3579930379
493	0.3577747688
494	0.3574332711
495	0.3569543074
496	0.3564924421
497	0.3560344959
498	0.3556415113
499	0.3552515792
500	0.354898487
501	0.3545145774
502	0.3541608133
503	0.3538781207
504	0.3535424721
505	0.3532035044
506	0.3529519556
507	0.3525902387
508	0.3523082127
509	0.3520559574
510	0.3517747575
511	0.3515611023
512	0.3512361187
513	0.3509017642
514	0.3505780738
515	0.3501579971
516	0.3499246895
517	0.3495669579
518	0.3491765934
519	0.3487489174
520	0.3484425497
521	0.3481829348
522	0.3477661163
523	0.3471888234
524	0.3468991915
525	0.3465772196
526	0.3460669105
527	0.3457394966
528	0.345419051
529	0.3450769798
530	0.3448525701
531	0.3444382264
532	0.3441277719
533	0.3438781072
534	0.3435256391
535	0.3432802358
536	0.3428814317
537	0.3426587861
538	0.3423200164
539	0.3419076178
540	0.3415350464
541	0.3412116906
542	0.3409225755
543	0.3405368598
544	0.3402078782
545	0.3398680911
546	0.3395643066
547	0.3392356518
548	0.3389168232
549	0.3385072936
550	0.3382355075
551	0.3378596153
552	0.3375628145
553	0.337339358
554	0.3368986953
555	0.3367124397
556	0.3362890374
557	0.3359711041
558	0.3356592996
559	0.3353193198
560	0.3349264425
561	0.3347287202
562	0.3342791708
563	0.3339759493
564	0.3337372156
565	0.3334032139
566	0.333149958
567	0.3327644477
568	0.3323365089
569	0.3319631075
570	0.3316179576
571	0.3313326518
572	0.3310789299
573	0.3307797459
574	0.3305319681
575	0.3302630413
576	0.3299546036
577	0.3297096916
578	0.3292592423
579	0.3289367905
580	0.3286134034
581	0.3282413361
582	0.3278946859
583	0.3275721635
584	0.3271323253
585	0.3267815077
586	0.3264652051
587	0.3260949313
588	0.3257730091
589	0.3254525261
590	0.325216331
591	0.3248028244
592	0.3245771522
593	0.324192767
594	0.323823467
595	0.3234033638
596	0.3230388332
597	0.3227391177
598	0.3224347698
599	0.3221838917
600	0.3218472615
601	0.3216673953
602	0.3214262538
603	0.321100608
604	0.3208214771
605	0.3205605384
606	0.3200375452
607	0.3197806582
608	0.3195169369
609	0.3192282154
610	0.318864374
611	0.3185666462
612	0.3183729483
613	0.3180894119
614	0.3176362494
615	0.3173145997
616	0.3170581485
617	0.3166140342
618	0.3162250049
619	0.3159327835
620	0.3156088691
621	0.3152331359
622	0.3149111536
623	0.314567425
624	0.3142612032
625	0.3139738205
626	0.3136753607
627	0.3133158804
628	0.3130272748
629	0.3126405426
630	0.312399917
631	0.3119263986
632	0.3115877976
633	0.3112505484
634	0.3108508386
635	0.3105944592
636	0.3104294254
637	0.3101432487
638	0.3097991716
639	0.3095341924
640	0.3091865658
641	0.3088669287
642	0.3085171817
643	0.3082523166
644	0.307930733
645	0.3075191112
646	0.3072048728
647	0.3068747866
648	0.3066142981
649	0.3062719062
650	0.3059576916
651	0.3055820514
652	0.3052992016
653	0.3049771017
654	0.3045201352
655	0.3042715247
656	0.3039517199
657	0.3035736778
658	0.3032678737
659	0.3028459247
660	0.3025244663
661	0.3021836051
662	0.3018606002
663	0.3014537146
664	0.3009364423
665	0.3005798877
666	0.3003144684
667	0.3000236143
668	0.2997409287
669	0.2994264333
670	0.2991393781
671	0.2988358345
672	0.298487419
673	0.2982627226
674	0.297962739
675	0.2976983958
676	0.2973561908
677	0.296932928
678	0.296664454
679	0.2963383095
680	0.2960254708
681	0.2957691377
682	0.2955287541
683	0.2952243596
684	0.2947373839
685	0.2943736695
686	0.2940779075
687	0.2938569362
688	0.2934430228
689	0.2930181915
690	0.2926296582
691	0.2922339879
692	0.2918624853
693	0.291584293
694	0.2912771796
695	0.2910409331
696	0.2906654731
697	0.2903694439
698	0.2900110065
699	0.2897536879
700	0.2894366713
701	0.28914599
702	0.2888514525
703	0.2885587025
704	0.2882339721
705	0.2879473823
706	0.2875508425
707	0.2872005268
708	0.2869279199
709	0.2866418323
710	0.2862820973
711	0.2859796346
712	0.2856234954
713	0.2853436995
714	0.2851170862
715	0.2847857376
716	0.2845074557
717	0.2841923908
718	0.2839149002
719	0.2835183734
720	0.2831585332
721	0.2828929436
722	0.2825417247
723	0.2821487598
724	0.281823676
725	0.2814848499
726	0.2811699859
727	0.2808709541
728	0.2805703312
729	0.2802515711
730	0.2799707141
731	0.2795575816
732	0.279214387
733	0.2788522321
734	0.2785483702
735	0.2781724675
736	0.2777984347
737	0.2773432932
738	0.2770650449
739	0.2767548627
740	0.2765280205
741	0.2761494682
742	0.2757915976
743	0.2755502029
744	0.2752120937
745	0.2749716736
746	0.2746026035
747	0.2742112365
748	0.273926679
749	0.2736340359
750	0.2732267177
751	0.2727614282
752	0.2723645244
753	0.2721244415
754	0.2717152909
755	0.271379464
756	0.2711326877
757	0.2708947594
758	0.2705358745
759	0.2702257637
760	0.2699204136
761	0.2696615014
762	0.2694120993
763	0.2689992877
764	0.2686838809
765	0.2684132022
766	0.2680705263
767	0.2677932287
768	0.2674560967
769	0.2671912049
770	0.2668382387
771	0.2665645146
772	0.2662804738
773	0.2660263584
774	0.2657731622
775	0.2654154762
776	0.2651199442
777	0.2648887126
778	0.264631027
779	0.2643124172
780	0.2639443383
781	0.2636237708
782	0.263282024
783	0.2629623253
784	0.2626308077
785	0.2623336828
786	0.2619537315
787	0.261695706
788	0.2613574887
789	0.2610433755
790	0.2606840047
791	0.2603728734
792	0.2600568386
793	0.2597963862
794	0.2595000816
795	0.2592627838
796	0.2589616097
797	0.2586821975
798	0.2583786557
799	0.2580891998
800	0.2577984513
801	0.2574562413
802	0.2569518511
803	0.2566303885
804	0.2562176378
805	0.2558364668
806	0.2555390535
807	0.2552131804
808	0.2549044952
809	0.2545486431
810	0.2542618378
811	0.2539752648
812	0.2536391022
813	0.2532566544
814	0.2528976999
815	0.2525727686
816	0.2522792207
817	0.2518554309
818	0.2514919582
819	0.2511534335
820	0.2508216907
821	0.2504592638
822	0.2501395204
823	0.2498793018
824	0.2495702841
825	0.2493105238
826	0.2490387969
827	0.2487341342
828	0.2484200579
829	0.2481507296
830	0.2478093027
831	0.2475117109
832	0.2471916694
833	0.2468691192
834	0.2465618251
835	0.2461398599
836	0.2458995191
837	0.2456574573
838	0.2453857033
839	0.2451178411
840	0.244829757
841	0.2445693952
842	0.2443006048
843	0.2440065262
844	0.2437172108
845	0.2433764841
846	0.2430127528
847	0.2427233539
848	0.2424601406
849	0.2421790059
850	0.241882266
851	0.241617796
852	0.2412056556
853	0.2408850176
854	0.2405701097
855	0.2402602804
856	0.2399429951
857	0.2395635816
858	0.2393307956
859	0.2390368938
860	0.2387995041
861	0.2385679148
862	0.2382599868
863	0.2379404815
864	0.2376667498
865	0.2373736548
866	0.2370157568
867	0.2366474139
868	0.2363286346
869	0.2359789916
870	0.235715347
871	0.2354355019
872	0.2350994346
873	0.2348423071
874	0.2345661876
875	0.2343260173
876	0.233933377
877	0.2335803023
878	0.2332807327
879	0.2330349727
880	0.2327818151
881	0.2324935697
882	0.2322205043
883	0.2318417574
884	0.2316122072
885	0.2313602983
886	0.2310319919
887	0.2307396616
888	0.2304560881
889	0.2302106031
890	0.2299135481
891	0.2296344843
892	0.2293568818
893	0.2290622617
894	0.2287550056
895	0.2285215756
896	0.2282155149
897	0.2279669962
898	0.2276575492
899	0.2274055792
900	0.2271892917
901	0.2269029024
902	0.2266179505
903	0.2263960954
904	0.2261500521
905	0.225938418
906	0.2256569987
907	0.2253302536
908	0.2250727695
909	0.2247543857
910	0.2244379204
911	0.2242260832
912	0.2239804437
913	0.2237634164
914	0.2234924759
915	0.2232257361
916	0.2229266777
917	0.222703467
918	0.2224428206
919	0.2220859864
920	0.2217421534
921	0.2214610916
922	0.2212490781
923	0.2210224839
924	0.2208024483
925	0.2205033476
926	0.2202629325
927	0.2200634008
928	0.2198197563
929	0.2195621176
930	0.2192908378
931	0.2190511209
932	0.2188147541
933	0.2185814228
934	0.2183926267
935	0.2180914148
936	0.2178764907
937	0.2175791101
938	0.2172256664
939	0.2169612949
940	0.2167206241
941	0.2164844513
942	0.2162029749
943	0.2158947101
944	0.2156781606
945	0.2154314562
946	0.2151801943
947	0.2149110032
948	0.2146806504
949	0.2144125892
950	0.2141829786
951	0.2139628047
952	0.2137039617
953	0.2134616984
954	0.2132098754
955	0.2129341936
956	0.2126567911
957	0.2124298446
958	0.2121065
959	0.2118860113
960	0.2116836952
961	0.2114475234
962	0.2111728389
963	0.2109358175
964	0.2106910184
965	0.2104501891
966	0.2101202988
967	0.2099055946
968	0.2096840113
969	0.209468937
970	0.2092202726
971	0.2089274029
972	0.2086659085
973	0.2084245438
974	0.2081631602
975	0.2078712316
976	0.2076913095
977	0.2074310352
978	0.2071674822
979	0.2069858664
980	0.2067705898
981	0.2065586051
982	0.2063410004
983	0.2061037203
984	0.2059276364
985	0.2057020393
986	0.2054739075
987	0.2052507873
988	0.2050588583
989	0.2048362657
990	0.2045888829
991	0.2043791752
992	0.2041500309
993	0.2039242519
994	0.2037066213
995	0.2034686424
996	0.2032915702
997	0.2030385246
998	0.2028451235
999	0.2025966237
