iter	Passed	Remaining
227	10714	36280
228	10761	36231
229	10820	36226
230	10871	36190
231	10919	36146
232	10965	36097
233	11011	36047
234	11058	35998
235	11104	35949
236	11151	35900
237	11198	35854
238	11245	35808
239	11293	35762
240	11340	35715
241	11387	35669
242	11434	35622
243	11481	35572
244	11527	35522
245	11573	35472
246	11620	35425
247	11668	35383
248	11715	35334
249	11761	35284
250	11808	35238
251	11855	35191
252	11902	35143
253	11949	35094
254	11995	35045
255	12042	34999
256	12089	34950
257	12136	34904
258	12184	34858
259	12233	34817
260	12279	34769
261	12328	34726
262	12375	34680
263	12422	34631
264	12469	34584
265	12516	34537
266	12563	34491
267	12610	34443
268	12657	34397
269	12704	34349
270	12751	34300
271	12798	34254
272	12846	34209
273	12892	34161
274	12952	34147
275	13000	34103
276	13047	34056
277	13095	34009
278	13141	33960
279	13188	33912
280	13235	33866
281	13282	33818
282	13329	33770
283	13376	33723
284	13422	33673
285	13468	33624
286	13515	33576
287	13562	33530
288	13609	33481
289	13655	33432
290	13702	33384
291	13748	33335
292	13795	33287
293	13841	33238
294	13888	33190
295	13933	33139
296	13980	33092
297	14026	33042
298	14073	32994
299	14121	32949
300	14167	32900
301	14214	32853
302	14261	32805
303	14307	32757
304	14355	32712
305	14402	32664
306	14449	32618
307	14496	32570
308	14542	32521
309	14589	32473
310	14636	32425
311	14682	32377
312	14730	32331
313	14776	32282
314	14823	32234
315	14870	32187
316	14916	32138
317	14962	32090
318	15009	32043
319	15056	31994
320	15102	31945
321	15148	31896
322	15195	31848
323	15241	31799
324	15287	31751
325	15336	31707
326	15384	31662
327	15430	31614
328	15477	31567
329	15524	31519
330	15571	31471
331	15618	31424
332	15665	31377
333	15711	31329
334	15758	31281
335	15804	31233
336	15850	31184
337	15896	31135
338	15944	31089
339	15990	31040
340	16036	30992
341	16084	30946
342	16131	30898
343	16178	30851
344	16225	30805
345	16272	30758
346	16319	30709
347	16365	30662
348	16413	30617
349	16461	30570
350	16509	30526
351	16556	30479
352	16603	30431
353	16649	30383
354	16697	30337
355	16744	30290
356	16790	30242
357	16837	30194
358	16883	30145
359	16930	30098
360	16977	30051
361	17024	30004
362	17071	29957
363	17117	29909
364	17164	29861
365	17211	29813
366	17257	29766
367	17304	29718
368	17351	29671
369	17398	29624
370	17445	29578
371	17491	29529
372	17539	29482
373	17586	29435
374	17633	29388
375	17679	29340
376	17725	29291
377	17772	29243
378	17818	29195
379	17864	29147
380	17911	29101
381	17958	29052
382	18004	29004
383	18050	28956
384	18097	28908
385	18144	28861
386	18191	28814
387	18237	28766
388	18284	28719
389	18330	28670
390	18377	28623
391	18424	28576
392	18471	28529
393	18517	28481
394	18564	28434
395	18611	28387
396	18658	28339
397	18704	28291
398	18751	28244
399	18798	28197
400	18844	28149
401	18891	28102
402	18938	28054
403	18985	28007
404	19031	27960
405	19078	27913
406	19125	27865
407	19171	27817
408	19218	27770
409	19265	27722
410	19311	27674
411	19357	27626
412	19403	27578
413	19450	27531
414	19498	27486
415	19545	27439
416	19591	27391
417	19638	27342
418	19684	27295
419	19731	27247
420	19777	27200
421	19824	27152
422	19870	27104
423	19917	27057
424	19963	27009
425	20010	26963
426	20057	26915
427	20103	26867
428	20150	26820
429	20197	26773
430	20244	26726
431	20291	26680
432	20339	26633
433	20386	26587
434	20434	26541
435	20481	26494
436	20528	26447
437	20574	26399
438	20621	26351
439	20667	26304
440	20722	26267
441	20769	26220
442	20815	26172
443	20861	26124
444	20908	26076
445	20955	26029
446	21001	25981
447	21047	25934
448	21095	25888
449	21142	25840
450	21188	25792
451	21235	25745
452	21287	25705
453	21334	25657
454	21380	25609
455	21428	25563
456	21474	25515
457	21521	25468
458	21582	25438
459	21629	25391
460	21683	25352
461	21729	25304
462	21777	25257
463	21823	25210
464	21869	25162
465	21918	25116
466	21964	25068
467	22010	25020
468	22056	24972
469	22103	24924
470	22150	24877
471	22197	24830
472	22243	24782
473	22289	24735
474	22338	24690
475	22385	24642
476	22432	24595
477	22479	24548
478	22526	24501
479	22572	24454
480	22619	24406
481	22666	24359
482	22712	24311
483	22759	24264
484	22806	24216
485	22852	24169
486	22898	24121
487	22945	24074
488	22992	24026
489	23039	23979
490	23085	23931
491	23131	23883
492	23178	23836
493	23224	23788
494	23271	23741
495	23318	23694
496	23366	23648
497	23413	23601
498	23460	23554
499	23506	23506
500	23553	23459
501	23601	23413
502	23647	23365
503	23695	23318
504	23740	23270
505	23787	23223
506	23833	23175
507	23880	23128
508	23926	23080
509	23972	23032
510	24019	22985
511	24067	22938
512	24113	22891
513	24160	22844
514	24206	22796
515	24253	22748
516	24300	22702
517	24346	22654
518	24393	22607
519	24439	22559
520	24485	22511
521	24533	22465
522	24586	22424
523	24632	22376
524	24678	22328
525	24725	22281
526	24771	22233
527	24817	22185
528	24864	22138
529	24911	22091
530	24958	22044
531	25004	21996
532	25051	21949
533	25098	21902
534	25148	21858
535	25196	21811
536	25242	21764
537	25289	21716
538	25335	21669
539	25381	21621
540	25428	21574
541	25475	21527
542	25521	21479
543	25568	21432
544	25616	21386
545	25663	21339
546	25709	21291
547	25756	21244
548	25803	21197
549	25850	21150
550	25897	21103
551	25944	21056
552	25992	21009
553	26038	20962
554	26085	20915
555	26131	20867
556	26178	20820
557	26224	20772
558	26271	20725
559	26330	20687
560	26376	20640
561	26423	20593
562	26469	20545
563	26517	20498
564	26564	20451
565	26610	20404
566	26657	20357
567	26703	20309
568	26750	20262
569	26796	20214
570	26843	20167
571	26889	20120
572	26935	20072
573	26981	20024
574	27028	19977
575	27073	19929
576	27120	19882
577	27166	19834
578	27214	19787
579	27260	19740
580	27306	19692
581	27353	19645
582	27400	19598
583	27447	19551
584	27494	19504
585	27541	19457
586	27588	19410
587	27637	19364
588	27684	19318
589	27731	19270
590	27778	19224
591	27825	19176
592	27871	19129
593	27919	19083
594	27967	19036
595	28014	18989
596	28060	18942
597	28107	18894
598	28154	18847
599	28201	18801
600	28248	18753
601	28294	18706
602	28342	18659
603	28388	18612
604	28434	18564
605	28481	18517
606	28527	18470
607	28574	18423
608	28621	18376
609	28668	18329
610	28715	18281
611	28761	18234
612	28808	18187
613	28855	18140
614	28902	18093
615	28948	18046
616	28995	17998
617	29040	17950
618	29095	17908
619	29141	17860
620	29188	17814
621	29235	17766
622	29282	17719
623	29329	17673
624	29377	17626
625	29424	17579
626	29470	17532
627	29518	17485
628	29564	17437
629	29610	17390
630	29656	17342
631	29703	17295
632	29751	17249
633	29797	17201
634	29843	17154
635	29890	17106
636	29936	17059
637	29985	17013
638	30033	16967
639	30079	16919
640	30125	16872
641	30171	16824
642	30217	16777
643	30264	16730
644	30311	16682
645	30357	16635
646	30404	16588
647	30450	16541
648	30497	16493
649	30543	16446
650	30590	16399
651	30636	16352
652	30683	16305
653	30730	16257
654	30778	16211
655	30825	16164
656	30871	16116
657	30917	16069
658	30963	16022
659	31010	15975
660	31057	15927
661	31103	15880
662	31149	15833
663	31196	15785
664	31242	15738
665	31290	15692
666	31336	15644
667	31383	15597
668	31430	15550
669	31477	15503
670	31523	15456
671	31570	15409
672	31616	15362
673	31662	15314
674	31709	15267
675	31755	15220
676	31804	15173
677	31851	15126
678	31897	15079
679	31943	15032
680	31989	14985
681	32036	14937
682	32082	14890
683	32129	14843
684	32175	14796
685	32222	14748
686	32268	14701
687	32315	14654
688	32362	14607
689	32409	14560
690	32456	14514
691	32503	14466
692	32549	14419
693	32594	14371
694	32640	14324
695	32687	14277
696	32733	14229
697	32779	14182
698	32828	14136
699	32875	14089
700	32922	14042
701	32968	13995
702	33014	13947
703	33060	13900
704	33106	13853
705	33153	13805
706	33199	13758
707	33246	13711
708	33293	13664
709	33339	13617
710	33385	13570
711	33431	13522
712	33477	13475
713	33524	13428
714	33570	13381
715	33617	13334
716	33663	13287
717	33711	13240
718	33758	13193
719	33805	13146
720	33852	13099
721	33899	13052
722	33946	13005
723	33993	12958
724	34039	12911
725	34087	12864
726	34133	12817
727	34180	12770
728	34227	12723
729	34273	12676
730	34320	12629
731	34367	12582
732	34413	12535
733	34459	12488
734	34506	12440
735	34553	12394
736	34600	12347
737	34646	12299
738	34692	12252
739	34738	12205
740	34785	12158
741	34831	12111
742	34880	12065
743	34927	12017
744	34973	11970
745	35020	11923
746	35067	11876
747	35115	11830
748	35162	11783
749	35209	11736
750	35255	11689
751	35301	11641
752	35347	11594
753	35393	11547
754	35439	11500
755	35485	11453
756	35532	11405
757	35579	11359
758	35625	11312
759	35672	11264
760	35718	11217
761	35764	11170
762	35810	11123
763	35857	11076
764	35905	11029
765	35952	10982
766	35999	10935
767	36045	10888
768	36092	10841
769	36138	10794
770	36198	10751
771	36244	10704
772	36291	10657
773	36338	10610
774	36385	10563
775	36432	10516
776	36479	10469
777	36526	10422
778	36573	10375
779	36620	10328
780	36666	10281
781	36712	10234
782	36759	10187
783	36805	10140
784	36851	10093
785	36900	10046
786	36947	9999
787	36993	9952
788	37041	9905
789	37089	9859
790	37135	9812
791	37181	9764
792	37228	9717
793	37275	9671
794	37322	9624
795	37368	9576
796	37414	9529
797	37461	9482
798	37510	9436
799	37559	9389
800	37621	9346
801	37672	9300
802	37721	9254
803	37768	9207
804	37814	9160
805	37861	9113
806	37908	9066
807	37955	9019
808	38002	8972
809	38048	8925
810	38095	8877
811	38141	8830
812	38200	8786
813	38246	8739
814	38293	8692
815	38340	8645
816	38387	8598
817	38435	8551
818	38482	8504
819	38528	8457
820	38575	8410
821	38623	8363
822	38669	8316
823	38716	8269
824	38762	8222
825	38808	8175
826	38855	8128
827	38902	8081
828	38949	8034
829	38996	7987
830	39042	7940
831	39089	7892
832	39135	7845
833	39182	7798
834	39228	7751
835	39279	7705
836	39325	7658
837	39371	7611
838	39418	7564
839	39464	7516
840	39510	7469
841	39557	7422
842	39603	7375
843	39650	7328
844	39696	7281
845	39743	7234
846	39789	7187
847	39836	7140
848	39899	7096
849	39946	7049
850	39993	7002
851	40039	6955
852	40085	6908
853	40131	6860
854	40178	6813
855	40225	6766
856	40272	6719
857	40318	6672
858	40364	6625
859	40411	6578
860	40457	6531
861	40503	6484
862	40551	6437
863	40597	6390
864	40644	6343
865	40691	6296
866	40738	6249
867	40784	6202
868	40830	6155
869	40876	6108
870	40923	6060
871	40969	6013
872	41016	5966
873	41064	5920
874	41111	5873
875	41157	5826
876	41204	5778
877	41250	5731
878	41298	5685
879	41344	5637
880	41390	5590
881	41437	5543
882	41484	5496
883	41532	5450
884	41579	5403
885	41626	5355
886	41672	5308
887	41719	5261
888	41767	5215
889	41814	5168
890	41860	5120
891	41907	5073
892	41955	5027
893	42004	4980
894	42051	4933
895	42098	4886
896	42144	4839
897	42191	4792
898	42237	4745
899	42285	4698
900	42332	4651
901	42379	4604
902	42426	4557
903	42473	4510
904	42520	4463
905	42567	4416
906	42618	4369
907	42665	4322
908	42712	4275
909	42758	4228
910	42805	4181
911	42852	4134
912	42900	4087
913	42947	4040
914	42994	3993
915	43040	3946
916	43088	3900
917	43134	3852
918	43182	3806
919	43229	3759
920	43275	3712
921	43322	3665
922	43368	3617
923	43415	3570
924	43461	3523
925	43508	3476
926	43554	3429
927	43601	3382
928	43647	3335
929	43694	3288
930	43741	3241
931	43788	3194
932	43835	3147
933	43882	3100
934	43928	3053
935	43974	3006
936	44021	2959
937	44068	2912
938	44115	2865
939	44163	2818
940	44209	2771
941	44256	2724
942	44303	2677
943	44349	2630
944	44395	2583
945	44442	2536
946	44489	2489
947	44536	2442
948	44582	2395
949	44629	2348
950	44675	2301
951	44722	2254
952	44768	2207
953	44815	2160
954	44861	2113
955	44907	2066
956	44953	2019
957	45000	1972
958	45046	1925
959	45092	1878
960	45139	1831
961	45186	1784
962	45233	1737
963	45280	1690
964	45327	1644
965	45374	1597
966	45421	1550
967	45467	1503
968	45514	1456
969	45562	1409
970	45608	1362
971	45654	1315
972	45701	1268
973	45748	1221
974	45794	1174
975	45841	1127
976	45887	1080
977	45934	1033
978	45981	986
979	46027	939
980	46074	892
981	46120	845
982	46166	798
983	46215	751
984	46262	704
985	46308	657
986	46355	610
987	46403	563
988	46451	516
989	46497	469
990	46543	422
991	46590	375
992	46636	328
993	46683	281
994	46729	234
995	46776	187
996	46822	140
997	46869	93
998	46916	46
999	46962	0
