iter	Passed	Remaining
485	21943	23207
486	21987	23161
487	22032	23116
488	22077	23070
489	22122	23025
490	22167	22979
491	22212	22935
492	22259	22891
493	22305	22847
494	22351	22802
495	22396	22757
496	22441	22712
497	22486	22666
498	22531	22621
499	22576	22576
500	22621	22531
501	22667	22487
502	22713	22442
503	22758	22396
504	22802	22351
505	22848	22307
506	22894	22262
507	22938	22216
508	22983	22170
509	23028	22125
510	23072	22079
511	23118	22034
512	23164	21990
513	23209	21944
514	23255	21900
515	23302	21856
516	23347	21811
517	23391	21766
518	23436	21720
519	23481	21674
520	23525	21628
521	23569	21583
522	23614	21537
523	23659	21492
524	23705	21447
525	23749	21401
526	23794	21356
527	23839	21310
528	23885	21266
529	23930	21221
530	23975	21176
531	24019	21130
532	24064	21084
533	24109	21039
534	24154	20994
535	24199	20949
536	24244	20903
537	24289	20858
538	24333	20812
539	24378	20766
540	24422	20721
541	24467	20675
542	24511	20629
543	24556	20583
544	24601	20538
545	24645	20493
546	24690	20447
547	24735	20402
548	24780	20357
549	24825	20311
550	24869	20266
551	24914	20220
552	24959	20174
553	25004	20129
554	25048	20083
555	25093	20038
556	25138	19993
557	25183	19948
558	25228	19903
559	25273	19857
560	25319	19812
561	25363	19767
562	25408	19721
563	25452	19676
564	25497	19630
565	25542	19585
566	25586	19539
567	25638	19500
568	25684	19455
569	25728	19409
570	25773	19364
571	25819	19319
572	25874	19281
573	25919	19236
574	25964	19190
575	26014	19149
576	26058	19103
577	26103	19058
578	26148	19012
579	26192	18967
580	26237	18921
581	26283	18877
582	26329	18832
583	26374	18787
584	26420	18742
585	26466	18697
586	26510	18652
587	26555	18606
588	26600	18561
589	26645	18516
590	26690	18470
591	26735	18425
592	26780	18380
593	26825	18335
594	26870	18289
595	26914	18244
596	26959	18198
597	27005	18153
598	27050	18108
599	27095	18063
600	27140	18018
601	27185	17972
602	27229	17927
603	27275	17882
604	27320	17837
605	27366	17792
606	27410	17747
607	27455	17701
608	27499	17655
609	27544	17610
610	27589	17564
611	27633	17519
612	27678	17473
613	27722	17428
614	27769	17383
615	27813	17338
616	27857	17292
617	27903	17247
618	27947	17202
619	27991	17156
620	28036	17110
621	28081	17065
622	28125	17020
623	28171	16975
624	28217	16930
625	28261	16884
626	28306	16839
627	28352	16794
628	28396	16748
629	28443	16704
630	28487	16659
631	28532	16613
632	28576	16568
633	28621	16522
634	28665	16477
635	28711	16432
636	28756	16387
637	28801	16341
638	28845	16296
639	28890	16250
640	28937	16206
641	28982	16161
642	29026	16115
643	29070	16070
644	29115	16024
645	29159	15979
646	29203	15933
647	29248	15887
648	29293	15842
649	29338	15797
650	29383	15752
651	29428	15707
652	29473	15662
653	29518	15617
654	29563	15571
655	29608	15526
656	29652	15480
657	29697	15435
658	29741	15389
659	29788	15345
660	29833	15300
661	29877	15254
662	29921	15209
663	29966	15163
664	30010	15118
665	30055	15072
666	30099	15027
667	30144	14981
668	30189	14936
669	30233	14891
670	30278	14845
671	30323	14800
672	30367	14755
673	30413	14710
674	30459	14665
675	30504	14620
676	30548	14574
677	30592	14529
678	30638	14484
679	30682	14438
680	30726	14393
681	30771	14347
682	30815	14302
683	30860	14257
684	30905	14211
685	30949	14166
686	30993	14120
687	31039	14075
688	31083	14030
689	31128	13985
690	31172	13939
691	31217	13894
692	31263	13849
693	31307	13804
694	31352	13759
695	31397	13713
696	31444	13669
697	31490	13624
698	31534	13579
699	31579	13534
700	31624	13488
701	31669	13443
702	31713	13398
703	31757	13352
704	31801	13307
705	31846	13261
706	31901	13220
707	31945	13175
708	31990	13129
709	32035	13084
710	32080	13039
711	32125	12994
712	32170	12949
713	32214	12903
714	32261	12859
715	32306	12814
716	32351	12768
717	32395	12723
718	32440	12678
719	32485	12633
720	32531	12588
721	32576	12543
722	32621	12498
723	32666	12452
724	32711	12407
725	32756	12362
726	32801	12317
727	32846	12272
728	32892	12227
729	32937	12182
730	32981	12136
731	33026	12091
732	33071	12046
733	33117	12001
734	33161	11956
735	33206	11911
736	33250	11865
737	33296	11820
738	33341	11775
739	33385	11730
740	33431	11685
741	33476	11640
742	33522	11595
743	33567	11550
744	33613	11505
745	33658	11460
746	33702	11414
747	33747	11369
748	33791	11324
749	33837	11279
750	33881	11233
751	33926	11188
752	33971	11143
753	34016	11098
754	34062	11053
755	34107	11008
756	34152	10963
757	34197	10917
758	34242	10872
759	34286	10827
760	34331	10782
761	34376	10737
762	34422	10692
763	34466	10646
764	34511	10601
765	34556	10556
766	34601	10511
767	34646	10466
768	34691	10420
769	34735	10375
770	34780	10330
771	34824	10285
772	34870	10240
773	34915	10194
774	34959	10149
775	35004	10104
776	35049	10059
777	35093	10013
778	35139	9968
779	35183	9923
780	35228	9878
781	35273	9833
782	35319	9788
783	35363	9743
784	35408	9697
785	35453	9652
786	35498	9607
787	35543	9562
788	35589	9517
789	35634	9472
790	35679	9427
791	35724	9382
792	35769	9337
793	35813	9291
794	35871	9249
795	35915	9204
796	35960	9159
797	36004	9114
798	36049	9068
799	36093	9023
800	36138	8978
801	36183	8933
802	36227	8887
803	36272	8842
804	36317	8797
805	36361	8751
806	36405	8706
807	36449	8661
808	36502	8617
809	36546	8572
810	36590	8527
811	36637	8482
812	36682	8437
813	36726	8391
814	36771	8346
815	36815	8301
816	36860	8256
817	36905	8211
818	36951	8166
819	36996	8121
820	37040	8075
821	37086	8030
822	37130	7985
823	37174	7940
824	37219	7895
825	37264	7849
826	37310	7805
827	37356	7760
828	37412	7717
829	37457	7672
830	37502	7626
831	37548	7581
832	37592	7536
833	37638	7491
834	37683	7446
835	37728	7401
836	37773	7356
837	37818	7310
838	37863	7265
839	37907	7220
840	37952	7175
841	37997	7130
842	38042	7085
843	38088	7040
844	38133	6994
845	38179	6949
846	38224	6904
847	38269	6859
848	38316	6814
849	38360	6769
850	38405	6724
851	38450	6679
852	38495	6633
853	38539	6588
854	38584	6543
855	38628	6498
856	38673	6453
857	38717	6407
858	38763	6362
859	38807	6317
860	38851	6272
861	38897	6227
862	38941	6181
863	38986	6136
864	39031	6091
865	39075	6046
866	39121	6001
867	39166	5956
868	39210	5910
869	39255	5865
870	39299	5820
871	39344	5775
872	39388	5730
873	39433	5684
874	39477	5639
875	39522	5594
876	39567	5549
877	39611	5504
878	39657	5459
879	39702	5413
880	39747	5368
881	39791	5323
882	39836	5278
883	39880	5233
884	39926	5188
885	39970	5142
886	40016	5097
887	40060	5052
888	40105	5007
889	40151	4962
890	40196	4917
891	40240	4872
892	40285	4827
893	40332	4782
894	40376	4736
895	40421	4691
896	40466	4646
897	40512	4601
898	40557	4556
899	40602	4511
900	40648	4466
901	40693	4421
902	40739	4376
903	40783	4331
904	40829	4285
905	40874	4240
906	40919	4195
907	40963	4150
908	41008	4105
909	41053	4060
910	41097	4015
911	41141	3969
912	41186	3924
913	41230	3879
914	41275	3834
915	41321	3789
916	41366	3744
917	41411	3699
918	41456	3653
919	41501	3608
920	41545	3563
921	41589	3518
922	41634	3473
923	41678	3428
924	41724	3383
925	41769	3337
926	41814	3292
927	41859	3247
928	41903	3202
929	41947	3157
930	41992	3112
931	42037	3067
932	42081	3021
933	42126	2976
934	42171	2931
935	42215	2886
936	42260	2841
937	42305	2796
938	42350	2751
939	42395	2706
940	42440	2660
941	42484	2615
942	42528	2570
943	42573	2525
944	42617	2480
945	42662	2435
946	42706	2390
947	42750	2344
948	42796	2299
